SPEED,MAF,ENGINE_RPM,THROTTLE_POS,INTAKE_MANIFOLD_PRESSURE,ENGINE_LOAD,FUEL_RATE,FUEL_CONSUMPTION
32.0,3.59,1592.0,23.0,33.0,14.5,1.072175211548034,3.350547536087606
4.0,4.47,797.0,21.2,60.0,40.8,1.3349925335988055,33.37481333997014
59.0,23.83,1825.0,34.9,67.0,85.5,7.116973618715779,12.062667150365728
30.0,5.67,1627.0,22.7,31.0,36.5,1.6933797909407666,5.644599303135889
83.0,15.17,2181.0,24.0,30.0,61.2,4.530612244897959,5.458568969756578
26.0,10.63,1985.0,29.0,36.0,35.7,3.1747137879542064,12.210437645977718
58.0,18.85,1849.0,32.9,57.0,66.7,5.62966650074664,9.706321553011447
49.0,17.47,2081.0,32.2,68.0,65.9,5.217521154803384,10.6480023567416
12.0,2.54,886.0,19.0,30.0,40.4,0.7585863613738179,6.321553011448482
4.0,2.69,755.0,13.0,30.0,30.2,0.803384768541563,20.084619213539074
29.0,14.28,1700.0,24.0,30.0,69.4,4.2648083623693385,14.706235732308064
92.0,16.51,2418.0,24.0,30.0,52.2,4.930811348929817,5.359577553184583
29.0,11.92,1541.0,33.0,64.0,49.0,3.559980089596815,12.275793412402807
13.0,2.67,677.0,18.0,30.0,40.4,0.7974116475858637,6.13393575066049
61.0,3.63,1965.0,13.0,30.0,14.1,1.0841214534594326,1.7772482843597253
8.0,2.26,811.0,18.0,30.0,33.7,0.6749626679940269,8.437033349925336
9.0,2.23,896.0,18.0,30.0,30.2,0.6660029865604778,7.40003318400531
34.0,4.89,856.0,23.9,60.0,42.4,1.4604280736684918,4.29537668726027
23.0,2.41,724.0,13.0,30.0,27.8,0.7197610751617721,3.1293959789642263
83.0,9.64,2171.0,21.0,30.0,34.1,2.8790443006470885,3.468728073068781
19.0,9.91,1617.0,31.0,29.0,42.0,2.95968143354903,15.577270702889631
30.0,11.81,1800.0,22.0,30.0,58.4,3.527127924340468,11.757093081134892
48.0,15.36,1517.0,31.8,56.0,69.0,4.587356893977103,9.556993529118964
45.0,3.99,1563.0,21.6,35.0,17.6,1.191637630662021,2.64808362369338
10.0,2.46,910.0,18.0,30.0,30.6,0.7346938775510204,7.346938775510205
20.0,10.53,1109.0,21.0,30.0,51.4,3.14484818317571,15.724240915878548
45.0,13.85,2267.0,31.0,22.0,40.4,4.136386261821802,9.191969470715115
12.0,2.02,892.0,12.0,30.0,20.8,0.6032852165256346,5.027376804380288
61.0,27.56,1960.0,36.1,38.0,82.4,8.230960676953709,13.493378158940503
55.0,10.67,1846.0,0.0,61.0,39.2,3.186660029865605,5.793927327028372
38.0,14.31,1788.0,31.4,52.0,52.2,4.273768043802887,11.246758010007598
21.0,3.88,852.0,19.6,32.0,32.5,1.1587854654056746,5.518026025741308
92.0,27.68,2371.0,29.0,30.0,84.3,8.266799402687905,8.985651524660767
85.0,7.78,1794.0,21.0,30.0,20.4,2.3235440517670485,2.733581237372998
15.0,4.78,849.0,22.4,50.0,22.4,1.4275759084121455,9.517172722747636
51.0,27.26,2155.0,35.7,66.0,84.7,8.141363862618219,15.96345855415337
29.0,2.27,1322.0,12.0,30.0,14.5,0.6779492284718766,2.33775596024785
9.0,2.76,953.0,18.0,30.0,43.9,0.8242906918865107,9.158785465405677
81.0,14.09,2096.0,23.0,30.0,55.7,4.208063713290194,5.195140386778017
62.0,4.78,1903.0,25.0,26.0,16.9,1.4275759084121455,2.302541787761525
31.0,3.88,1165.0,14.0,30.0,68.2,1.1587854654056746,3.7380176303408863
54.0,3.59,1428.0,20.4,28.0,18.4,1.072175211548034,1.9855096510148775
49.0,25.09,2087.0,35.7,73.0,67.5,7.4932802389248385,15.292408650867015
36.0,3.37,1176.0,19.2,33.0,19.2,1.006470881035341,2.795752447320392
27.0,15.96,1904.0,31.8,20.0,54.5,4.766550522648084,17.653890824622533
28.0,16.96,1945.0,24.0,30.0,76.1,5.065206570433052,18.090023465832328
8.0,2.75,756.0,19.0,30.0,37.6,0.821304131408661,10.266301642608262
67.0,4.18,1660.0,19.0,30.0,28.6,1.2483822797411648,1.8632571339420367
20.0,9.77,949.0,20.0,30.0,93.3,2.9178695868591342,14.58934793429567
31.0,18.53,2142.0,32.9,21.0,57.3,5.534096565455451,17.851924404695005
43.0,17.22,2269.0,32.2,19.0,51.0,5.142857142857142,11.960132890365449
35.0,8.47,1265.0,17.0,30.0,38.8,2.5296167247386765,7.227476356396218
50.0,22.98,1802.0,34.9,20.0,85.9,6.8631159780985564,13.726231956197111
52.0,5.46,1873.0,23.5,19.0,19.2,1.6306620209059233,3.1358885017421603
50.0,8.07,1685.0,26.7,28.0,33.3,2.410154305624689,4.820308611249378
11.0,5.6,1396.0,20.0,30.0,46.7,1.672473867595819,15.20430788723472
29.0,4.33,1666.0,22.0,20.0,18.0,1.29318068690891,4.459243747961759
14.0,7.95,1014.0,25.9,66.0,47.1,2.3743155798904927,16.959396999217805
10.0,2.5,1005.0,18.0,30.0,30.6,0.7466401194624191,7.466401194624192
52.0,8.49,1884.0,27.1,23.0,30.6,2.535589845694376,4.87613431864303
49.0,4.39,1584.0,22.0,35.0,17.6,1.311100049776008,2.675714387297976
17.0,5.05,1745.0,22.4,33.0,21.6,1.5082130413140866,8.871841419494627
33.0,15.29,1835.0,24.0,30.0,68.6,4.566450970632156,13.837730214036837
97.0,17.7,2545.0,25.0,30.0,35.7,5.286212045793928,5.44970313999374
39.0,18.3,2525.0,35.0,63.0,47.8,5.465405674464908,14.013860703756176
19.0,4.28,695.0,19.0,30.0,52.5,1.2782478845196614,6.727620444840324
28.0,6.61,1377.0,16.0,30.0,40.0,1.9741164758586365,7.050415985209416
29.0,2.75,1400.0,18.0,30.0,41.6,0.821304131408661,2.832083211754004
9.0,5.08,1198.0,28.0,40.0,24.7,1.5171727227476357,16.85747469719595
40.0,6.5,1489.0,20.0,30.0,51.4,1.9412643106022895,4.8531607765057245
46.0,16.44,1354.0,32.5,64.0,84.3,4.909905425584869,10.673707446923627
94.0,24.04,2471.0,27.0,30.0,64.7,7.179691388750622,7.637969562500661
135.0,42.28,3411.0,34.0,30.0,89.0,12.627177700348431,9.35346496322106
22.0,3.95,795.0,20.0,32.0,34.1,1.1796913887506222,5.362233585230101
16.0,2.86,725.0,13.0,30.0,37.6,0.8541562966650075,5.338476854156297
41.0,11.05,1452.0,19.0,30.0,64.7,3.3001493280238923,8.049144702497298
49.0,4.46,1691.0,22.4,18.0,17.6,1.3320059731209557,2.718379536981542
49.0,20.23,2130.0,26.0,30.0,74.1,6.041811846689896,12.33022825855081
57.0,20.97,1830.0,53.0,30.0,89.8,6.262817322050772,10.987398810615389
91.0,14.29,2368.0,23.0,30.0,52.2,4.267794922847187,4.689884530601305
79.0,19.68,1954.0,26.0,30.0,77.3,5.877551020408164,7.439938000516663
68.0,19.69,2015.0,24.0,30.0,67.8,5.880537580886013,8.647849383655902
42.0,7.41,1339.0,16.0,30.0,46.7,2.2130413140866105,5.269145985920502
89.0,11.9,2243.0,22.0,30.0,49.0,3.554006968641115,3.993266256900129
50.0,2.67,1299.0,18.0,30.0,25.9,0.7974116475858637,1.5948232951717274
62.0,14.36,2132.0,29.4,22.0,41.2,4.288700846192135,6.917259429342154
89.0,13.65,2269.0,23.0,30.0,51.4,4.076655052264809,4.580511294679561
42.0,19.93,1743.0,33.3,63.0,76.5,5.952215032354405,14.171940553224774
84.0,18.75,2067.0,25.0,30.0,70.2,5.599800895968143,6.6664296380573145
30.0,3.95,1717.0,23.0,56.0,15.3,1.1796913887506222,3.932304629168741
15.0,4.29,0.0,20.4,34.0,36.1,1.2812344449975113,8.541562966650075
40.0,6.52,2370.0,25.1,20.0,18.4,1.9472374315579888,4.868093578894974
16.0,11.06,1056.0,29.4,51.0,61.2,3.3031358885017426,20.64459930313589
65.0,4.89,1957.0,20.0,30.0,29.0,1.4604280736684918,2.246812421028449
67.0,10.12,2055.0,31.0,52.0,31.8,3.0223992035838725,4.511043587438616
4.0,2.43,710.0,18.0,30.0,42.0,0.7257341961174714,18.143354902936785
52.0,29.3,2226.0,36.5,60.0,88.2,8.750622200099553,16.82811961557606
6.0,2.46,640.0,18.0,30.0,38.8,0.7346938775510204,12.244897959183676
69.0,31.34,2335.0,35.0,30.0,96.1,9.359880537580889,13.565044257363605
35.0,13.35,1675.0,23.0,30.0,64.3,3.9870582379293182,11.391594965512338
37.0,6.15,2056.0,23.5,19.0,25.5,1.836734693877551,4.964147821290679
35.0,17.06,1919.0,25.0,30.0,76.9,5.095072175211548,14.557349072032991
46.0,11.09,1472.0,29.4,55.0,51.4,3.312095569935291,7.200207760728894
54.0,9.0,1682.0,30.0,53.0,36.5,2.687904430064709,4.977600796416128
18.0,7.39,1558.0,22.0,30.0,50.6,2.207068193130911,12.261489961838397
38.0,12.74,1747.0,30.2,51.0,50.2,3.804878048780488,10.012836970474966
109.0,19.92,2851.0,25.0,30.0,58.0,5.949228471876556,5.458007772363813
39.0,5.74,2029.0,23.9,19.0,18.0,1.7142857142857144,4.395604395604396
67.0,6.25,1655.0,20.0,30.0,40.4,1.866600298656048,2.7859705950090268
55.0,3.31,1262.0,18.0,53.0,17.3,0.988551518168243,1.7973663966695328
91.0,5.23,2447.0,20.0,30.0,31.4,1.561971129915381,1.7164517911158033
89.0,18.93,2247.0,25.0,30.0,65.1,5.653558984569438,6.352313465808357
87.0,14.01,2175.0,23.0,30.0,55.3,4.184171229467397,4.809392217778617
39.0,9.9,2015.0,31.0,43.0,34.1,2.95669487307118,7.581268905310718
34.0,13.33,1366.0,31.8,48.0,37.3,3.981085116973619,11.70907387345182
89.0,17.89,2307.0,24.0,30.0,63.5,5.342956694873072,6.003322129070868
9.0,2.74,791.0,19.6,34.0,41.6,0.8183175709308114,9.092417454786792
57.0,10.64,2027.0,21.0,30.0,65.9,3.177700348432056,5.574912891986063
56.0,23.76,1847.0,34.9,66.0,85.9,7.096067695370832,12.671549456019344
49.0,19.51,2141.0,25.0,30.0,75.3,5.826779492284719,11.891386718948404
57.0,14.24,1862.0,31.0,40.0,52.5,4.252862120457939,7.461161614838489
56.0,2.51,1283.0,18.0,30.0,25.5,0.7496266799402689,1.3386190713219088
54.0,9.13,2045.0,31.0,64.0,30.2,2.7267297162767545,5.049499474586582
47.0,26.52,1932.0,34.9,20.0,23.9,7.920358387257342,16.851826355866688
48.0,4.14,1600.0,21.6,48.0,18.0,1.236436037829766,2.575908412145345
42.0,17.94,1628.0,26.0,30.0,82.7,5.35788949726232,12.756879755386477
57.0,16.16,2000.0,32.5,32.0,52.5,4.826281732205077,8.467160933693117
19.0,3.78,1476.0,23.0,41.0,17.6,1.1289198606271778,5.941683476985146
47.0,4.52,1623.0,24.7,42.0,18.0,1.349925335988054,2.8721815659320296
106.0,37.21,2744.0,35.0,30.0,93.3,11.112991538078646,10.48395428120627
74.0,22.16,2178.0,27.0,30.0,79.6,6.618218018914884,8.943537863398491
77.0,17.51,2039.0,24.0,30.0,72.2,5.229467396714784,6.79151609962959
16.0,3.24,874.0,19.2,60.0,23.5,0.9676455948232952,6.047784967645595
39.0,11.95,1912.0,22.0,30.0,54.9,3.568939771030364,9.151127618026573
62.0,3.83,2025.0,14.0,30.0,14.9,1.143852663016426,1.8449236500264936
23.0,9.43,1620.0,31.0,27.0,39.2,2.816326530612245,12.244897959183673
91.0,5.13,2740.0,15.0,30.0,13.7,1.5321055251368842,1.6836324452053673
14.0,15.01,1533.0,30.6,19.0,78.4,4.4828272772523645,32.02019483751689
68.0,12.65,1973.0,22.0,30.0,57.3,3.777999004479841,5.555880888940942
30.0,3.85,807.0,20.0,32.0,35.7,1.1498257839721255,3.8327526132404186
48.0,6.2,1351.0,20.0,30.0,44.3,1.8516674962668,3.8576406172224993
104.0,38.87,2691.0,44.0,30.0,98.0,11.608760577401693,11.162269785963169
26.0,2.96,1085.0,20.0,30.0,51.4,0.8840219014435042,3.40008423632117
8.0,3.88,789.0,20.0,29.0,36.1,1.1587854654056746,14.484818317570932
23.0,19.19,1681.0,33.3,45.0,76.9,5.731209556993529,24.918302421711
95.0,18.96,2453.0,25.0,30.0,58.4,5.6625186660029865,5.96054596421367
16.0,13.53,1783.0,22.0,30.0,65.5,4.040816326530613,25.25510204081633
40.0,3.89,1596.0,23.0,25.0,16.1,1.1617720258835242,2.904430064708811
61.0,5.7,1831.0,20.0,30.0,65.5,1.7023394723743157,2.790720446515272
73.0,17.15,1826.0,25.0,30.0,74.9,5.121951219512195,7.01637153357835
64.0,13.56,1718.0,30.6,19.0,45.5,4.049776007964161,6.327775012444002
37.0,7.76,1506.0,21.0,30.0,50.2,2.317570930811349,6.263705218409052
34.0,2.25,1273.0,12.0,30.0,14.1,0.6719761075161772,1.9764003162240504
15.0,3.2,1137.0,19.0,30.0,31.0,0.9556993529118966,6.371329019412644
73.0,11.48,1808.0,22.0,30.0,57.3,3.428571428571429,4.696673189823875
45.0,14.82,2010.0,24.0,30.0,71.0,4.426082628173221,9.835739173718268
18.0,4.68,1125.0,20.0,30.0,38.8,1.3977103036336485,7.765057242409158
67.0,30.53,2107.0,37.3,72.0,97.3,9.117969138875065,13.608909162500094
51.0,7.22,2573.0,25.9,23.0,18.4,2.156296665007466,4.2280326764852285
23.0,10.87,1153.0,30.6,20.0,43.9,3.246391239422598,14.114744519228688
82.0,17.54,2021.0,26.0,30.0,32.9,5.238427078148333,6.388325705058942
24.0,10.34,1462.0,22.0,30.0,64.7,3.088103534096565,12.86709805873569
53.0,20.68,2225.0,33.3,51.0,59.6,6.176207068193131,11.653220883383266
81.0,16.39,2108.0,25.0,30.0,67.1,4.89497262319562,6.043176078019283
26.0,3.6,1190.0,19.2,36.0,18.8,1.0751617720258837,4.135237584714938
4.0,4.71,1282.0,20.0,30.0,42.0,1.4066699850671978,35.166749626679945
62.0,5.96,1751.0,20.0,30.0,39.6,1.7799900447984074,2.8709516851587216
22.0,11.58,916.0,48.0,30.0,100.0,3.458437033349925,15.720168333408752
3.0,2.42,570.0,18.0,30.0,38.8,0.7227476356396217,24.09158785465406
61.0,11.59,1810.0,22.0,30.0,52.9,3.461423593827775,5.674464907914385
122.0,37.5,3088.0,33.0,30.0,85.1,11.199601791936288,9.180001468800237
49.0,11.8,2364.0,29.8,19.0,32.9,3.5241413638626184,7.192125232372691
68.0,5.89,1754.0,20.0,30.0,40.4,1.7590841214534596,2.5868884139021464
24.0,14.84,1834.0,24.0,30.0,69.0,4.432055749128921,18.46689895470384
66.0,5.81,1803.0,20.0,30.0,33.3,1.735191637630662,2.629078238834336
79.0,16.67,2479.0,34.0,54.0,44.7,4.978596316575412,6.302020653892926
77.0,25.18,2021.0,32.0,30.0,91.0,7.520159283225485,9.766440627565569
93.0,22.01,2409.0,26.0,30.0,69.4,6.573419611747139,7.068193130910902
57.0,2.26,1360.0,18.0,30.0,29.0,0.6749626679940269,1.1841450315684685
78.0,10.65,2013.0,22.0,30.0,48.6,3.180686908909905,4.077803729371674
64.0,2.78,1443.0,18.0,30.0,27.5,0.8302638128422101,1.2972872075659532
30.0,3.55,1265.0,18.8,32.0,31.8,1.0602289696366352,3.5340965654554504
39.0,4.46,1699.0,22.0,30.0,18.0,1.3320059731209557,3.415399931079373
22.0,3.26,1236.0,22.0,33.0,17.3,0.9736187157789946,4.425539617177248
10.0,3.42,1267.0,22.0,45.0,18.8,1.0214036834245894,10.214036834245894
71.0,7.63,2178.0,17.0,30.0,29.0,2.278745644599303,3.2095009078863423
29.0,15.49,1720.0,31.8,61.0,55.3,4.626182180189149,15.952352345479822
40.0,13.4,1668.0,23.0,30.0,48.6,4.001991040318567,10.004977600796416
90.0,21.07,2362.0,25.0,30.0,69.0,6.2926829268292686,6.991869918699186
68.0,21.13,2322.0,33.3,33.0,59.6,6.310602289696367,9.280297484847598
38.0,2.5,709.0,13.0,30.0,29.8,0.7466401194624191,1.9648424196379453
40.0,14.63,1437.0,37.0,72.0,68.6,4.369337979094077,10.923344947735192
76.0,33.31,2431.0,35.0,30.0,96.5,9.948232951717277,13.089780199627992
52.0,23.0,1888.0,34.5,19.0,81.2,6.869089099054255,13.20978672895049
27.0,2.97,1094.0,22.0,44.0,17.6,0.887008461921354,3.285216525634644
17.0,6.62,1538.0,29.0,57.0,18.4,1.977103036336486,11.63001786080286
43.0,24.08,1984.0,34.9,68.0,81.2,7.191637630662021,16.72473867595819
20.0,4.77,809.0,22.0,41.0,44.3,1.4245893479342957,7.122946739671479
49.0,28.77,2175.0,36.1,42.0,87.8,8.59233449477352,17.53537651994596
59.0,14.87,1848.0,24.0,30.0,65.5,4.441015430562469,7.5271447975635075
51.0,3.83,1430.0,21.2,20.0,18.8,1.143852663016426,2.242848358855737
71.0,21.11,2108.0,25.0,30.0,78.0,6.304629168740668,8.87975939259249
2.0,2.77,746.0,13.0,30.0,32.2,0.8272772523643604,41.36386261821802
49.0,7.19,1670.0,25.9,23.0,31.0,2.1473369835739176,4.382320374640648
44.0,21.18,2044.0,33.7,28.0,70.6,6.325535092085615,14.376216118376398
50.0,8.93,1548.0,27.5,29.0,39.2,2.666998506719761,5.3339970134395225
63.0,20.2,1785.0,26.0,30.0,44.7,6.0328521652563465,9.575955817867216
33.0,3.58,1414.0,19.2,30.0,17.6,1.0691886510701842,3.239965609303588
62.0,5.48,1983.0,26.0,37.0,20.0,1.6366351418616227,2.639734099776811
22.0,4.37,817.0,20.0,30.0,51.0,1.3051269288203085,5.932395131001402
24.0,12.87,1407.0,23.0,30.0,54.5,3.843703334992534,16.01543056246889
50.0,16.06,1647.0,31.8,53.0,65.5,4.79641612742658,9.59283225485316
58.0,16.42,1894.0,24.0,30.0,69.4,4.903932304629169,8.4550556976365
31.0,5.51,1981.0,22.7,45.0,22.7,1.6455948232951718,5.30837039772636
54.0,11.67,1453.0,29.8,49.0,56.1,3.4853160776505723,6.454289032686244
48.0,10.58,1696.0,29.0,18.0,42.0,3.159780985564958,6.582877053260329
31.0,11.24,1503.0,28.6,35.0,54.5,3.3568939771030366,10.828690248719472
69.0,11.54,1922.0,22.0,30.0,51.8,3.4464907914385265,4.9949141904906185
46.0,2.43,1383.0,18.0,30.0,29.0,0.7257341961174714,1.5776830350379811
32.0,18.94,2041.0,32.9,55.0,57.3,5.656545545047288,17.676704828272776
47.0,17.95,1870.0,37.0,80.0,67.5,5.360876057740169,11.406119271787594
11.0,4.65,815.0,20.8,31.0,40.4,1.3887506222000996,12.62500565636454
38.0,6.46,2221.0,23.5,67.0,19.6,1.929318068690891,5.07715281234445
54.0,13.25,1621.0,20.0,30.0,59.6,3.9571926331508216,7.328134505834854
1.0,3.92,791.0,20.4,33.0,38.0,1.170731707317073,117.07317073170732
67.0,17.76,2004.0,25.0,30.0,69.8,5.304131408661026,7.916614042777651
58.0,27.65,2707.0,29.0,30.0,78.8,8.257839721254356,14.237654691817855
18.0,13.46,1315.0,30.6,46.0,69.8,4.019910403185665,22.332835573253693
86.0,2.35,2072.0,18.0,30.0,20.0,0.701841712294674,0.8160950142961325
106.0,26.14,2697.0,28.0,30.0,72.2,7.806869089099055,7.364970838772693
47.0,2.54,1178.0,18.0,30.0,27.1,0.7585863613738179,1.6140135348379103
59.0,11.26,1694.0,22.0,30.0,56.9,3.362867098058736,5.699774742472433
36.0,7.27,2296.0,24.3,20.0,28.6,2.171229467396715,6.031192964990876
89.0,24.54,2330.0,28.0,30.0,79.2,7.329019412643107,8.234853272632705
84.0,17.52,2445.0,21.0,30.0,52.2,5.232453957192633,6.229111853800754
30.0,13.1,1732.0,23.0,30.0,58.4,3.912394225983076,13.041314086610251
53.0,22.76,1592.0,34.5,82.0,48.2,6.797411647585864,12.825304995445029
37.0,9.3,1931.0,17.0,30.0,50.2,2.777501244400199,7.506760120000538
1.0,3.24,1029.0,22.0,43.0,22.4,0.9676455948232952,96.76455948232952
23.0,8.65,1766.0,27.5,35.0,38.8,2.58337481333997,11.232064405825955
70.0,13.82,2241.0,33.0,57.0,43.1,4.127426580388254,5.896323686268934
55.0,8.05,1924.0,17.0,30.0,16.1,2.40418118466899,4.3712385175799815
27.0,15.39,1817.0,24.0,30.0,71.0,4.596316575410652,17.023394723743156
78.0,9.23,2464.0,30.0,52.0,33.3,2.756595321055251,3.5340965654554504
34.0,27.38,2530.0,35.3,53.0,71.4,8.177202588352415,24.050595848095337
53.0,32.57,2553.0,31.0,30.0,89.8,9.727227476356395,18.35325938935169
40.0,26.08,2673.0,35.3,44.0,63.1,7.788949726231957,19.47237431557989
114.0,9.73,3249.0,22.0,30.0,34.9,2.9059233449477357,2.549055565743628
28.0,3.3,1214.0,18.0,24.0,20.0,0.9855649576903932,3.5198748488942617
41.0,5.69,1889.0,26.0,56.0,20.4,1.699352911896466,4.144763199747478
27.0,24.29,2070.0,28.0,30.0,89.0,7.254355400696864,26.86798296554394
48.0,24.65,2082.0,29.0,30.0,82.4,7.361871577899453,15.337232453957196
45.0,4.11,1515.0,21.6,41.0,18.8,1.2274763563962172,2.7277252364360383
17.0,9.02,1252.0,27.5,28.0,49.8,2.6938775510204085,15.846338535414167
42.0,20.14,1679.0,33.7,66.0,81.2,6.014932802389248,14.321268577117255
71.0,7.41,2138.0,16.0,30.0,26.3,2.2130413140866105,3.116959597305085
49.0,6.15,1700.0,27.0,26.0,24.3,1.836734693877551,3.7484381507705127
49.0,2.8,1583.0,13.0,30.0,14.1,0.8362369337979095,1.7066059873426724
47.0,5.49,1805.0,23.9,21.0,20.8,1.6396217023394726,3.4885568134882394
16.0,7.2,1046.0,26.3,50.0,42.4,2.1503235440517674,13.439522150323546
46.0,2.75,1339.0,19.0,30.0,27.1,0.821304131408661,1.7854437639318717
26.0,3.23,1029.0,22.0,27.0,21.2,0.9646590343454456,3.7102270551747902
58.0,12.76,1763.0,22.0,30.0,64.3,3.8108511697361873,6.570433051269288
53.0,23.54,1831.0,34.9,18.0,76.5,7.03036336485814,13.264836537468188
60.0,6.06,2038.0,24.3,19.0,20.4,1.809855649576904,3.016426082628173
65.0,16.12,1971.0,24.0,30.0,67.1,4.814335490293678,7.406669985067197
96.0,30.43,2506.0,31.0,30.0,91.4,9.088103534096565,9.46677451468392
63.0,13.84,1966.0,23.0,30.0,61.2,4.1333997013439525,6.560951906895163
45.0,10.58,1535.0,29.0,40.0,51.4,3.159780985564958,7.021735523477685
16.0,10.13,917.0,29.0,65.0,81.2,3.0253857640617228,18.90866102538577
58.0,12.9,1741.0,31.0,53.0,48.2,3.852663016426083,6.642522442113936
14.0,3.82,1247.0,24.0,54.0,20.0,1.1408661025385765,8.14904358956126
61.0,3.39,1995.0,19.0,30.0,29.8,1.0124440019910403,1.6597442655590826
83.0,3.42,1846.0,19.0,30.0,24.3,1.0214036834245894,1.230606847499505
3.0,2.33,988.0,12.0,30.0,17.6,0.6958685913389746,23.195619711299152
18.0,6.15,1050.0,20.0,30.0,52.5,1.836734693877551,10.20408163265306
69.0,5.59,1800.0,20.0,30.0,32.5,1.6694873071179692,2.4195468219101004
48.0,16.09,2004.0,24.0,30.0,65.1,4.80537580886013,10.011199601791937
80.0,19.46,1967.0,26.0,30.0,77.3,5.811846689895471,7.264808362369338
45.0,3.89,1544.0,21.6,38.0,18.0,1.1617720258835242,2.5817156130744983
86.0,13.39,2301.0,23.0,30.0,56.5,3.999004479840717,4.650005209117113
3.0,5.65,900.0,20.0,30.0,54.5,1.6874066699850674,56.24688899950224
20.0,20.89,1925.0,27.0,30.0,72.9,6.238924838227974,31.19462419113987
44.0,11.18,1740.0,22.0,30.0,59.6,3.3389746142359384,7.588578668718042
18.0,2.51,997.0,18.0,30.0,29.8,0.7496266799402689,4.164592666334827
8.0,4.31,1018.0,25.0,67.0,31.4,1.2872075659532105,16.090094574415133
58.0,13.64,2067.0,33.0,25.0,44.7,4.073668491786959,7.0235663651499305
18.0,4.0,802.0,20.0,31.0,33.3,1.1946241911398707,6.63680106188817
57.0,2.87,1302.0,19.0,30.0,32.5,0.8571428571428572,1.5037593984962407
73.0,10.2,1800.0,22.0,30.0,54.5,3.04629168740667,4.173002311515986
57.0,12.61,1565.0,30.2,50.0,54.5,3.766052762568442,6.607110109769196
95.0,19.85,2461.0,25.0,30.0,60.8,5.928322548531608,6.240339524770114
18.0,5.98,2164.0,24.3,19.0,18.8,1.7859631657541066,9.922017587522816
31.0,17.62,2265.0,32.5,41.0,51.8,5.26231956197113,16.975224393455257
40.0,7.76,1334.0,25.9,31.0,38.8,2.317570930811349,5.793927327028373
101.0,16.75,2609.0,24.0,30.0,47.1,5.002488800398209,4.952959208315058
38.0,5.31,1553.0,24.7,35.0,17.6,1.5858636137381783,4.173325299310996
116.0,26.06,2910.0,28.0,30.0,71.0,7.782976605276257,6.709462590755394
8.0,4.13,1130.0,14.0,30.0,31.8,1.2334494773519165,15.418118466898957
57.0,9.68,1805.0,31.0,47.0,30.2,2.890990542558487,5.071913232558749
48.0,2.71,1323.0,18.0,30.0,27.1,0.8093578894972624,1.6861622697859635
28.0,11.0,1710.0,22.0,30.0,63.5,3.285216525634644,11.732916162980873
123.0,43.57,3193.0,42.0,30.0,95.3,13.01244400199104,10.579222765846374
34.0,8.33,2103.0,25.9,69.0,47.8,2.4878048780487805,7.317073170731707
16.0,6.65,992.0,30.0,52.0,45.5,1.986062717770035,12.412891986062718
125.0,29.12,3252.0,28.0,30.0,71.8,8.696864111498257,6.957491289198606
62.0,17.85,2082.0,24.0,30.0,74.5,5.3310104529616735,8.598403956389795
61.0,9.03,1780.0,27.5,41.0,33.7,2.696864111498257,4.421088707374192
61.0,17.79,2050.0,25.0,30.0,70.2,5.313091090094575,8.709985393597663
8.0,2.75,714.0,18.0,30.0,40.4,0.821304131408661,10.266301642608262
128.0,30.0,3196.0,29.0,30.0,66.7,8.95968143354903,6.999751119960179
78.0,7.27,2247.0,16.0,30.0,23.9,2.171229467396715,2.7836275223034805
72.0,14.46,1896.0,24.0,30.0,68.2,4.318566450970632,5.998008959681433
66.0,2.23,1314.0,18.0,30.0,24.3,0.6660029865604778,1.0090954341825422
84.0,21.27,2487.0,24.0,30.0,63.1,6.352414136386263,7.562397781412218
82.0,27.26,2050.0,35.0,30.0,88.6,8.141363862618219,9.92849251538807
23.0,3.57,1138.0,18.8,30.0,20.4,1.0662020905923346,4.635661263444933
28.0,3.59,1162.0,19.6,21.0,21.2,1.072175211548034,3.8291971841001207
35.0,5.31,1390.0,20.0,30.0,38.4,1.5858636137381783,4.5310388963947945
113.0,30.32,2886.0,29.0,30.0,75.3,9.05525136884022,8.013496786584264
43.0,12.81,1823.0,22.0,30.0,58.4,3.825783972125436,8.897172028198687
86.0,39.57,2676.0,48.0,30.0,98.8,11.817819810851171,13.7416509428502
22.0,14.93,1711.0,23.0,30.0,69.8,4.458934793429568,20.26788542467985
23.0,12.8,1576.0,30.2,58.0,39.2,3.822797411647586,16.620858311511245
92.0,4.35,2017.0,20.0,30.0,31.0,1.2991538078646092,1.4121237042006622
28.0,18.97,1593.0,49.0,30.0,91.8,5.665505226480837,20.23394723743156
101.0,5.71,2726.0,20.0,30.0,32.9,1.705326032852165,1.688441616685312
47.0,15.0,1619.0,27.8,35.0,70.6,4.479840716774515,9.531575993137269
6.0,4.77,797.0,21.6,65.0,42.7,1.4245893479342957,23.74315579890493
25.0,2.96,1371.0,19.0,30.0,26.7,0.8840219014435042,3.5360876057740165
35.0,3.86,1365.0,13.0,30.0,22.7,1.1528123444499752,3.293749555571358
31.0,15.32,1865.0,31.4,45.0,54.1,4.575410652065704,14.75938920021195
35.0,3.76,1605.0,21.6,20.0,13.7,1.1229467396714785,3.208419256204224
13.0,4.29,969.0,20.0,30.0,38.4,1.2812344449975113,9.855649576903932
2.0,3.62,1135.0,23.0,46.0,27.1,1.081134892981583,54.05674464907915
